From,To,Datetime,Duration(seconds),Cell Tower,ID
29,24,20060607 0830,1094,25,20025
344,136,20060607 0833,1385,27,20027
104,83,20060607 0834,785,26,20026
215,19,20060607 0835,1388,29,20029
356,11,20060607 0835,671,15,20015
42,111,20060607 0838,391,13,20013
89,372,20060607 0838,1224,11,20011
215,272,20060607 0838,1121,29,20029
252,49,20060607 0839,1297,29,20029
347,113,20060607 0843,1760,22,20022
124,2,20060607 0844,1265,1,20001
253,7,20060607 0844,1148,16,20016
51,275,20060607 0845,1113,11,20011
53,27,20060607 0846,1348,28,20028
351,44,20060607 0846,1378,28,20028
74,44,20060607 0847,519,28,20028
10,4,20060607 0851,1235,30,20030
258,132,20060607 0851,1013,29,20029
267,231,20060607 0851,1066,30,20030
296,227,20060607 0851,650,11,20011
36,53,20060607 0852,1070,28,20028
281,1,20060607 0852,1626,28,20028
384,305,20060607 0856,765,29,20029
121,8,20060607 0900,701,28,20028
316,52,20060607 0901,1162,18,20018
361,189,20060607 0901,1694,28,20028
3,193,20060607 0902,1684,30,20030
28,239,20060607 0903,1092,22,20022
42,327,20060607 0903,1154,13,20013
78,98,20060607 0903,973,16,20016
140,214,20060607 0905,1236,11,20011
286,92,20060607 0908,945,11,20011
49,192,20060607 0909,1100,28,20028
73,41,20060607 0911,1028,21,20021
308,198,20060607 0911,977,29,20029
262,19,20060607 0912,801,14,20014
210,49,20060607 0913,1343,27,20027
248,336,20060607 0913,1104,15,20015
235,158,20060607 0916,920,23,20023
269,240,20060607 0916,1148,11,20011
182,38,20060607 0917,939,29,20029
280,41,20060607 0917,1052,29,20029
150,5,20060607 0920,1095,29,20029
361,315,20060607 0921,1057,28,20028
399,3,20060607 0921,1560,20,20020
58,186,20060607 0922,1345,23,20023
261,0,20060607 0922,956,11,20011
131,283,20060607 0923,1031,22,20022
127,53,20060607 0927,1158,20,20020
325,120,20060607 0927,1658,18,20018
345,283,20060607 0928,755,1,20001
175,308,20060607 0929,710,30,20030
146,322,20060607 0930,784,1,20001
153,66,20060607 0930,990,10,20010
159,7,20060607 0931,1230,11,20011
20,62,20060607 0932,1818,30,20030
372,66,20060607 0933,959,27,20027
132,112,20060607 0934,1540,22,20022
337,41,20060607 0935,808,28,20028
191,178,20060607 0936,1065,22,20022
236,13,20060607 0936,1120,1,20001
363,42,20060607 0936,1302,29,20029
140,120,20060607 0938,1318,11,20011
235,161,20060607 0939,858,23,20023
252,54,20060607 0939,969,29,20029
210,49,20060607 0940,1199,27,20027
127,43,20060607 0944,1404,20,20020
229,185,20060607 0945,942,15,20015
152,329,20060607 0946,1014,29,20029
308,198,20060607 0946,759,29,20029
245,195,20060607 0947,1095,18,20018
58,38,20060607 0948,1283,23,20023
159,7,20060607 0950,1340,11,20011
174,221,20060607 0953,817,30,20030
374,157,20060607 0954,776,13,20013
203,42,20060607 0955,429,20,20020
219,146,20060607 0956,888,1,20001
342,158,20060607 0956,1087,29,20029
165,203,20060607 0957,815,29,20029
96,292,20060607 0958,484,6,20006
111,130,20060607 1001,981,29,20029
151,20,20060607 1003,793,6,20006
62,20,20060607 1004,1172,24,20024
161,235,20060607 1004,1427,30,20030
391,18,20060607 1005,1178,30,20030
209,238,20060607 1007,975,28,20028
51,56,20060607 1008,1042,26,20026
337,41,20060607 1008,1731,28,20028
100,68,20060607 1009,833,30,20030
348,5,20060607 1009,1280,23,20023
107,1,20060607 1011,1040,28,20028
170,190,20060607 1012,897,23,20023
70,244,20060607 1013,832,20,20020
92,290,20060607 1013,965,30,20030
174,158,20060607 1013,1095,30,20030
375,333,20060607 1013,935,29,20029
38,1,20060607 1014,289,1,20001
53,88,20060607 1015,1320,28,20028
102,15,20060607 1016,1055,13,20013
333,41,20060607 1017,1508,8,20008
60,136,20060607 1018,1288,20,20020
165,34,20060607 1018,1394,29,20029
77,69,20060607 1020,1251,11,20011
319,225,20060607 1020,1009,11,20011
361,189,20060607 1021,1070,28,20028
249,18,20060607 1023,1211,28,20028
351,38,20060607 1023,1115,28,20028
355,0,20060607 1024,589,28,20028
98,7,20060607 1025,1610,1,20001
125,94,20060607 1025,966,29,20029
294,87,20060607 1025,1052,22,20022
42,203,20060607 1027,961,13,20013
202,393,20060607 1028,1136,28,20028
199,381,20060607 1029,803,14,20014
21,5,20060607 1035,457,28,20028
286,92,20060607 1037,1197,11,20011
10,5,20060607 1038,1051,30,20030
102,305,20060607 1039,1454,13,20013
184,49,20060607 1040,921,13,20013
287,244,20060607 1041,779,11,20011
77,69,20060607 1042,810,11,20011
182,13,20060607 1042,1578,29,20029
215,272,20060607 1042,837,29,20029
237,1,20060607 1042,948,20,20020
170,5,20060607 1043,1107,23,20023
132,20,20060607 1044,126,22,20022
43,127,20060607 1045,1498,15,20015
365,62,20060607 1046,1669,21,20021
132,112,20060607 1047,849,22,20022
88,79,20060607 1048,1111,29,20029
389,266,20060607 1048,1260,11,20011
45,8,20060607 1049,619,27,20027
349,23,20060607 1049,994,1,20001
118,213,20060607 1050,1395,30,20030
23,81,20060607 1051,1429,11,20011
176,148,20060607 1052,736,18,20018
203,165,20060607 1053,712,20,20020
131,11,20060607 1054,1376,24,20024
305,102,20060607 1054,1123,6,20006
67,41,20060607 1055,1773,16,20016
331,134,20060607 1055,1238,11,20011
57,61,20060607 1056,952,28,20028
236,167,20060607 1056,800,1,20001
20,120,20060607 1100,975,30,20030
74,44,20060607 1100,1184,28,20028
318,229,20060607 1102,1005,11,20011
10,23,20060607 1103,1133,30,20030
23,28,20060607 1103,1658,29,20029
325,34,20060607 1103,1143,18,20018
18,249,20060607 1104,642,20,20020
169,61,20060607 1104,719,28,20028
274,370,20060607 1105,1179,10,20010
194,22,20060607 1106,1423,19,20019
51,12,20060607 1107,1115,11,20011
308,198,20060607 1107,1545,29,20029
343,1,20060607 1108,1152,30,20030
147,26,20060607 1111,1241,29,20029
261,247,20060607 1111,1016,11,20011
46,94,20060607 1114,1327,30,20030
192,217,20060607 1114,1092,11,20011
342,158,20060607 1114,1237,29,20029
223,160,20060607 1115,1081,30,20030
248,0,20060607 1116,1012,16,20016
167,47,20060607 1117,1533,15,20015
305,293,20060607 1117,902,6,20006
253,7,20060607 1118,1358,16,20016
315,56,20060607 1118,571,28,20028
327,112,20060607 1118,1020,25,20025
302,334,20060607 1119,299,28,20028
164,55,20060607 1121,722,30,20030
354,52,20060607 1123,1038,30,20030
273,162,20060607 1124,1046,29,20029
258,132,20060607 1125,1049,29,20029
106,3,20060607 1126,832,24,20024
143,52,20060607 1128,1303,29,20029
237,206,20060607 1128,1209,20,20020
218,234,20060607 1132,856,30,20030
395,175,20060607 1133,979,11,20011
260,24,20060607 1134,1022,29,20029
20,92,20060607 1136,1035,30,20030
210,49,20060607 1136,570,27,20027
157,5,20060607 1137,908,1,20001
250,314,20060607 1137,1386,29,20029
174,44,20060607 1138,743,2,20002
179,0,20060607 1138,1046,30,20030
134,363,20060607 1139,649,27,20027
388,34,20060607 1141,864,11,20011
347,113,20060607 1143,1373,22,20022
365,91,20060607 1143,939,21,20021
55,60,20060607 1145,1521,20,20020
173,40,20060607 1146,1092,29,20029
40,15,20060607 1147,1119,24,20024
159,66,20060607 1147,435,11,20011
18,337,20060607 1150,927,21,20021
113,59,20060607 1150,882,30,20030
227,296,20060607 1151,523,29,20029
270,170,20060607 1151,1521,15,20015
284,260,20060607 1151,1054,22,20022
11,131,20060607 1154,1046,30,20030
285,8,20060607 1155,1132,30,20030
230,93,20060607 1156,636,28,20028
80,241,20060607 1157,1212,11,20011
189,90,20060607 1157,659,11,20011
343,1,20060607 1157,718,30,20030
348,5,20060607 1157,1009,23,20023
105,103,20060607 1158,764,28,20028
277,220,20060607 1202,1493,28,20028
22,19,20060607 1203,1672,24,20024
180,93,20060607 1203,797,10,20010
141,21,20060607 1204,719,11,20011
388,34,20060607 1204,1131,11,20011
82,103,20060607 1206,1208,15,20015
270,2,20060607 1208,1172,15,20015
321,3,20060607 1208,921,16,20016
153,1,20060607 1209,1327,10,20010
296,217,20060607 1209,1232,11,20011
380,120,20060607 1210,997,11,20011
310,54,20060607 1211,1096,28,20028
367,323,20060607 1211,1056,29,20029
29,11,20060607 1212,776,25,20025
297,15,20060607 1212,628,22,20022
216,1,20060607 1214,756,28,20028
282,13,20060607 1215,1436,19,20019
393,61,20060607 1215,989,11,20011
354,25,20060607 1216,698,30,20030
193,3,20060607 1220,1471,22,20022
119,38,20060607 1221,1164,20,20020
299,52,20060607 1222,1298,29,20029
80,112,20060607 1227,645,11,20011
177,70,20060607 1227,896,22,20022
229,264,20060607 1229,1163,15,20015
3,200,20060607 1232,978,30,20030
23,144,20060607 1232,1526,11,20011
367,210,20060607 1233,514,10,20010
177,70,20060607 1235,848,22,20022
163,348,20060607 1238,1241,22,20022
321,138,20060607 1238,1285,16,20016
109,13,20060607 1239,1229,11,20011
389,344,20060607 1239,784,11,20011
34,50,20060607 1240,918,15,20015
207,27,20060607 1242,701,30,20030
70,177,20060607 1244,1254,20,20020
85,0,20060607 1248,581,30,20030
246,5,20060607 1249,921,17,20017
349,23,20060607 1250,1535,1,20001
95,171,20060607 1253,624,27,20027
112,0,20060607 1253,1012,18,20018
246,5,20060607 1253,1244,17,20017
354,52,20060607 1256,998,30,20030
388,19,20060607 1257,909,11,20011
270,170,20060607 1259,650,15,20015
167,1,20060607 1300,1186,15,20015
135,0,20060607 1301,1126,29,20029
237,206,20060607 1301,1003,20,20020
331,78,20060607 1301,808,11,20011
313,162,20060607 1303,1181,29,20029
96,23,20060607 1304,993,6,20006
382,350,20060607 1306,1220,15,20015
272,215,20060607 1310,693,11,20011
11,59,20060607 1311,1154,30,20030
162,207,20060607 1312,1585,30,20030
352,3,20060607 1314,910,29,20029
29,188,20060607 1316,820,25,20025
345,283,20060607 1318,986,1,20001
399,3,20060607 1318,1035,20,20020
277,9,20060607 1319,942,29,20029
91,185,20060607 1324,633,30,20030
284,260,20060607 1326,1154,22,20022
288,2,20060607 1326,1217,30,20030
194,22,20060607 1327,970,19,20019
3,328,20060607 1328,1096,30,20030
256,134,20060607 1328,1389,20,20020
9,52,20060607 1329,1038,25,20025
244,287,20060607 1329,1466,1,20001
286,137,20060607 1329,562,11,20011
161,6,20060607 1330,1177,30,20030
44,7,20060607 1331,1262,21,20021
50,93,20060607 1331,1274,11,20011
50,0,20060607 1332,1080,11,20011
259,119,20060607 1335,864,30,20030
272,251,20060607 1337,979,11,20011
311,1,20060607 1337,897,25,20025
223,20,20060607 1338,1355,30,20030
200,1,20060607 1339,1069,29,20029
17,35,20060607 1340,1459,20,20020
25,71,20060607 1340,1581,29,20029
125,27,20060607 1340,396,29,20029
157,374,20060607 1346,836,1,20001
387,267,20060607 1347,1111,28,20028
47,21,20060607 1348,1119,28,20028
247,103,20060607 1350,651,22,20022
17,339,20060607 1353,1390,23,20023
74,44,20060607 1353,991,28,20028
170,270,20060607 1353,1514,23,20023
277,220,20060607 1353,1174,28,20028
0,1,20060607 1354,1453,7,20007
105,103,20060607 1354,1121,28,20028
294,30,20060607 1355,1142,22,20022
10,5,20060607 1356,1421,30,20030
82,49,20060607 1356,1017,15,20015
281,137,20060607 1356,1004,28,20028
196,1,20060607 1357,751,11,20011
83,61,20060607 1401,941,21,20021
369,174,20060607 1401,910,22,20022
215,272,20060607 1404,1159,29,20029
385,90,20060607 1406,1039,6,20006
140,120,20060607 1407,1357,11,20011
248,336,20060607 1408,1037,15,20015
282,199,20060607 1408,754,19,20019
366,30,20060607 1408,927,7,20007
34,388,20060607 1410,898,15,20015
103,358,20060607 1411,1038,18,20018
395,48,20060607 1412,1125,11,20011
46,41,20060607 1413,1191,30,20030
89,1,20060607 1413,1171,11,20011
268,207,20060607 1414,1007,11,20011
0,41,20060607 1416,775,24,20024
327,42,20060607 1416,1256,25,20025
207,27,20060607 1417,1743,30,20030
325,34,20060607 1417,1594,18,20018
345,283,20060607 1417,595,1,20001
273,0,20060607 1418,1031,29,20029
60,136,20060607 1419,1244,20,20020
25,5,20060607 1420,1237,29,20029
48,395,20060607 1420,1076,28,20028
164,38,20060607 1420,1644,30,20030
141,21,20060607 1421,1152,11,20011
99,1,20060607 1422,966,28,20028
139,75,20060607 1422,1208,24,20024
271,119,20060607 1424,820,13,20013
346,1,20060607 1424,1437,28,20028
368,196,20060607 1425,401,11,20011
85,86,20060607 1426,926,30,20030
219,146,20060607 1427,1234,1,20001
267,5,20060607 1427,977,4,20004
323,202,20060607 1427,723,10,20010
189,90,20060607 1431,791,11,20011
77,5,20060607 1432,1315,11,20011
313,97,20060607 1434,1138,28,20028
349,7,20060607 1434,984,1,20001
70,52,20060607 1435,637,20,20020
154,61,20060607 1436,1508,13,20013
166,16,20060607 1436,1254,11,20011
166,16,20060607 1437,905,11,20011
233,42,20060607 1437,1221,11,20011
351,44,20060607 1437,1519,28,20028
375,333,20060607 1437,1335,29,20029
89,91,20060607 1439,1346,11,20011
87,255,20060607 1442,1007,11,20011
69,2,20060607 1443,1020,17,20017
254,136,20060607 1444,527,11,20011
91,185,20060607 1447,840,30,20030
276,40,20060607 1448,953,29,20029
287,213,20060607 1449,927,13,20013
207,27,20060607 1450,1261,30,20030
338,158,20060607 1451,927,15,20015
137,281,20060607 1452,1286,29,20029
144,298,20060607 1452,1130,16,20016
169,61,20060607 1452,1059,28,20028
192,320,20060607 1452,620,11,20011
250,314,20060607 1452,1130,29,20029
37,311,20060607 1453,1342,17,20017
249,138,20060607 1453,870,11,20011
114,5,20060607 1454,733,1,20001
357,158,20060607 1456,1259,25,20025
152,69,20060607 1457,842,29,20029
122,23,20060607 1458,727,24,20024
90,3,20060607 1459,899,30,20030
194,22,20060607 1500,1055,19,20019
254,6,20060607 1501,926,11,20011
371,60,20060607 1501,772,22,20022
140,120,20060607 1502,1104,11,20011
313,97,20060607 1502,876,28,20028
83,4,20060607 1503,864,30,20030
193,42,20060607 1503,1138,22,20022
206,237,20060607 1504,817,20,20020
333,375,20060607 1504,873,8,20008
236,167,20060607 1505,1159,1,20001
392,27,20060607 1506,1366,29,20029
84,33,20060607 1507,989,11,20011
379,317,20060607 1508,678,24,20024
274,103,20060607 1509,899,11,20011
321,3,20060607 1509,870,16,20016
307,84,20060607 1510,1019,7,20007
394,199,20060607 1510,1129,10,20010
104,11,20060607 1511,1002,26,20026
111,42,20060607 1514,982,29,20029
208,192,20060607 1518,812,17,20017
221,174,20060607 1518,1092,20,20020
193,42,20060607 1519,1529,22,20022
319,225,20060607 1519,879,11,20011
49,252,20060607 1520,1415,8,20008
275,251,20060607 1521,1102,30,20030
316,52,20060607 1522,775,18,20018
128,75,20060607 1526,1040,11,20011
74,9,20060607 1527,985,28,20028
174,221,20060607 1527,810,30,20030
121,8,20060607 1528,1118,28,20028
186,58,20060607 1530,922,22,20022
138,249,20060607 1531,905,29,20029
200,3,20060607 1531,1217,28,20028
13,1,20060607 1533,894,13,20013
206,7,20060607 1533,1219,21,20021
288,56,20060607 1533,997,30,20030
134,1,20060607 1535,773,27,20027
258,132,20060607 1535,427,29,20029
369,320,20060607 1537,1619,22,20022
387,69,20060607 1537,1229,28,20028
158,342,20060607 1538,1329,22,20022
115,186,20060607 1540,1201,17,20017
166,16,20060607 1542,870,11,20011
287,244,20060607 1542,1276,11,20011
370,49,20060607 1543,1269,1,20001
260,364,20060607 1548,1447,29,20029
274,103,20060607 1548,1153,10,20010
90,189,20060607 1549,1076,30,20030
85,156,20060607 1556,1593,30,20030
168,2,20060607 1556,1167,22,20022
265,24,20060607 1600,1058,29,20029
162,207,20060607 1602,1866,30,20030
55,60,20060607 1604,957,20,20020
115,186,20060607 1605,1006,17,20017
266,389,20060607 1606,981,11,20011
104,83,20060607 1608,725,26,20026
266,30,20060607 1608,822,11,20011
390,2,20060607 1611,1285,22,20022
31,5,20060607 1612,549,30,20030
374,157,20060607 1612,1257,13,20013
391,18,20060607 1612,1253,30,20030
157,61,20060607 1615,908,1,20001
169,79,20060607 1615,1123,28,20028
218,97,20060607 1616,1351,30,20030
243,19,20060607 1616,962,1,20001
297,15,20060607 1617,1069,22,20022
232,172,20060607 1618,970,30,20030
165,203,20060607 1619,1326,29,20029
73,41,20060607 1621,1143,21,20021
80,112,20060607 1621,668,11,20011
150,5,20060607 1621,1422,29,20029
75,139,20060607 1623,788,17,20017
272,251,20060607 1624,997,11,20011
159,66,20060607 1626,1276,11,20011
288,2,20060607 1626,1374,30,20030
65,32,20060607 1627,1016,28,20028
107,1,20060607 1628,917,28,20028
111,42,20060607 1628,1246,29,20029
214,17,20060607 1628,1117,29,20029
282,13,20060607 1628,939,19,20019
152,37,20060607 1629,1639,29,20029
42,0,20060607 1631,1572,13,20013
176,54,20060607 1631,-113,18,20018
86,1,20060607 1632,342,7,20007
136,254,20060607 1632,1194,10,20010
361,315,20060607 1632,1436,28,20028
81,142,20060607 1634,744,10,20010
111,42,20060607 1634,1218,29,20029
248,7,20060607 1635,672,16,20016
100,68,20060607 1637,1273,30,20030
114,87,20060607 1638,788,1,20001
287,244,20060607 1638,1256,11,20011
347,205,20060607 1638,1139,22,20022
86,1,20060607 1639,1412,7,20007
330,325,20060607 1640,437,27,20027
15,14,20060607 1643,1052,7,20007
38,2,20060607 1643,1449,1,20001
369,174,20060607 1644,1292,22,20022
322,146,20060607 1646,1494,30,20030
89,1,20060607 1647,1040,11,20011
202,393,20060607 1647,1228,22,20022
127,53,20060607 1648,1403,20,20020
253,52,20060607 1650,1307,16,20016
327,42,20060607 1650,1512,25,20025
5,200,20060607 1651,709,30,20030
84,307,20060607 1654,1043,11,20011
142,328,20060607 1655,1316,29,20029
261,247,20060607 1655,850,11,20011
88,53,20060607 1658,607,29,20029
227,296,20060607 1658,1258,29,20029
23,28,20060607 1659,1270,11,20011
321,3,20060607 1700,1362,15,20015
31,3,20060607 1703,1600,30,20030
220,186,20060607 1705,963,24,20024
287,213,20060607 1705,1175,11,20011
182,38,20060607 1706,1103,29,20029
124,9,20060607 1707,816,1,20001
61,57,20060607 1708,988,28,20028
324,120,20060607 1709,1150,22,20022
372,66,20060607 1710,962,27,20027
180,5,20060607 1712,1150,10,20010
357,158,20060607 1715,966,25,20025
124,2,20060607 1716,1039,1,20001
179,386,20060607 1716,1605,30,20030
91,365,20060607 1718,1009,30,20030
305,350,20060607 1718,1058,6,20006
162,273,20060607 1719,858,30,20030
350,19,20060607 1719,1198,24,20024
294,87,20060607 1722,1091,22,20022
346,120,20060607 1722,1105,28,20028
134,256,20060607 1723,999,27,20027
230,93,20060607 1723,1296,28,20028
82,71,20060607 1724,1195,15,20015
169,79,20060607 1724,1045,28,20028
313,97,20060607 1726,1117,28,20028
337,41,20060607 1726,1273,28,20028
342,158,20060607 1728,1326,29,20029
200,5,20060607 1731,1059,29,20029
57,61,20060607 1732,1313,11,20011
37,311,20060607 1734,1473,17,20017
46,41,20060607 1734,1096,30,20030
322,146,20060607 1735,1014,30,20030
23,51,20060607 1736,811,11,20011
75,35,20060607 1737,1360,17,20017
124,9,20060607 1738,1026,1,20001
344,136,20060607 1738,1449,22,20022
46,12,20060607 1739,1009,30,20030
36,2,20060607 1740,1053,28,20028
85,156,20060607 1741,788,30,20030
96,359,20060607 1741,1124,6,20006
